worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,pb-size,num-workers,obj-type,tot-num-obj,total-runtime
6,aeqdsk_q0,8.68341479899982,11,0.78940134536362,22,0.39470067268181,268435456,48,signals,61,406.55892848500025
7,aeqdsk_q0,8.373453659999996,11,0.7612230599999996,22,0.3806115299999998,268435456,48,signals,61,406.55892848500025
8,aeqdsk_q0,7.9428844120002395,11,0.7220804010909309,22,0.36104020054546543,268435456,48,signals,61,406.55892848500025
9,aeqdsk_q0,6.909144962000028,11,0.6281040874545479,22,0.31405204372727397,268435456,48,signals,61,406.55892848500025
10,aeqdsk_q0,7.506097680000039,11,0.6823725163636399,22,0.34118625818181997,268435456,48,signals,61,406.55892848500025
11,aeqdsk_q0,6.152397325000038,11,0.5593088477272762,22,0.2796544238636381,268435456,48,signals,61,406.55892848500025
12,aeqdsk_q0,8.800014407000162,11,0.8000013097272874,22,0.4000006548636437,268435456,48,signals,61,406.55892848500025
13,aeqdsk_q0,5.308183629000268,11,0.4825621480909335,22,0.24128107404546675,268435456,48,signals,61,406.55892848500025
14,aeqdsk_q0,5.97956866200002,11,0.5435971510909109,22,0.27179857554545545,268435456,48,signals,61,406.55892848500025
15,aeqdsk_q0,6.826499664000039,11,0.6205908785454581,22,0.31029543927272907,268435456,48,signals,61,406.55892848500025
16,aeqdsk_q0,9.095180878000065,11,0.8268346252727331,22,0.41341731263636655,268435456,48,signals,61,406.55892848500025
17,aeqdsk_q0,5.3488596279999,11,0.4862599661818091,22,0.24312998309090456,268435456,48,signals,61,406.55892848500025
18,aeqdsk_q0,6.664887235000151,11,0.6058988395454683,22,0.30294941977273415,268435456,48,signals,61,406.55892848500025
19,aeqdsk_q0,5.0557508560000315,11,0.45961371418182106,22,0.22980685709091053,268435456,48,signals,61,406.55892848500025
20,aeqdsk_q0,7.926418031000139,11,0.720583457363649,22,0.3602917286818245,268435456,48,signals,61,406.55892848500025
21,aeqdsk_q0,7.799884282999756,11,0.7090803893636142,22,0.3545401946818071,268435456,48,signals,61,406.55892848500025
22,aeqdsk_q0,6.498375184999986,11,0.5907613804545442,22,0.2953806902272721,268435456,48,signals,61,406.55892848500025
23,aeqdsk_q0,5.962523132000115,11,0.5420475574545559,22,0.27102377872727795,268435456,48,signals,61,406.55892848500025
24,aeqdsk_q0,6.76383160999967,11,0.6148937827272427,22,0.30744689136362136,268435456,48,signals,61,406.55892848500025
25,aeqdsk_q0,7.008682974999829,11,0.6371529977272572,22,0.3185764988636286,268435456,48,signals,61,406.55892848500025
26,aeqdsk_q0,8.330449346000023,11,0.757313576909093,22,0.3786567884545465,268435456,48,signals,61,406.55892848500025
27,aeqdsk_q0,8.644758014999752,11,0.7858870922727047,22,0.39294354613635235,268435456,48,signals,61,406.55892848500025
28,aeqdsk_q0,5.989322941999944,11,0.5444839038181768,22,0.2722419519090884,268435456,48,signals,61,406.55892848500025
29,aeqdsk_q0,6.6874318300001505,11,0.6079483481818319,22,0.3039741740909159,268435456,48,signals,61,406.55892848500025
30,aeqdsk_q0,7.297935221999978,11,0.6634486565454526,22,0.3317243282727263,268435456,48,signals,61,406.55892848500025
31,aeqdsk_q0,8.13232009100011,11,0.7393018264545556,22,0.3696509132272778,268435456,48,signals,61,406.55892848500025
32,aeqdsk_q0,7.583186235000085,11,0.6893805668181895,22,0.34469028340909474,268435456,48,signals,61,406.55892848500025
33,aeqdsk_q0,7.7528071639999325,11,0.7048006512727212,22,0.3524003256363606,268435456,48,signals,61,406.55892848500025
34,aeqdsk_q0,4.431009672000073,11,0.4028190610909157,22,0.20140953054545785,268435456,48,signals,61,406.55892848500025
35,aeqdsk_q0,6.174562993000109,11,0.5613239084545554,22,0.2806619542272777,268435456,48,signals,61,406.55892848500025
36,aeqdsk_q0,5.1646821409999575,11,0.4695165582727234,22,0.2347582791363617,268435456,48,signals,61,406.55892848500025
37,aeqdsk_q0,8.544292053999925,11,0.7767538230909022,22,0.3883769115454511,268435456,48,signals,61,406.55892848500025
38,aeqdsk_q0,4.670095455000137,11,0.42455413227273975,22,0.21227706613636987,268435456,48,signals,61,406.55892848500025
39,aeqdsk_q0,6.07331388700004,11,0.552119444272731,22,0.2760597221363655,268435456,48,signals,61,406.55892848500025
40,aeqdsk_q0,7.695013298000049,11,0.6995466634545499,22,0.3497733317272749,268435456,48,signals,61,406.55892848500025
41,aeqdsk_q0,7.580144037000082,11,0.6891040033636439,22,0.34455200168182193,268435456,48,signals,61,406.55892848500025
42,aeqdsk_q0,6.10746516800009,11,0.5552241061818264,22,0.2776120530909132,268435456,48,signals,61,406.55892848500025
43,aeqdsk_q0,5.939868910999849,11,0.539988082818168,22,0.269994041409084,268435456,48,signals,61,406.55892848500025
44,aeqdsk_q0,5.3055747450002855,11,0.4823249768182078,22,0.2411624884091039,268435456,48,signals,61,406.55892848500025
45,aeqdsk_q0,5.955679221000082,11,0.5414253837272802,22,0.2707126918636401,268435456,48,signals,61,406.55892848500025
46,aeqdsk_q0,3.9773179799999525,5,0.7954635959999905,10,0.39773179799999525,268435456,48,signals,61,406.55892848500025
1,aeqdsk_q95,7.691058599000371,11,0.6991871453636701,22,0.34959357268183505,268435456,48,signals,61,406.55892848500025
2,aeqdsk_q95,8.555232149999938,11,0.7777483772727216,22,0.3888741886363608,268435456,48,signals,61,406.55892848500025
3,aeqdsk_q95,7.250408012000207,11,0.659128001090928,22,0.329564000545464,268435456,48,signals,61,406.55892848500025
4,aeqdsk_q95,7.26973166300013,11,0.6608846966363754,22,0.3304423483181877,268435456,48,signals,61,406.55892848500025
5,aeqdsk_q95,8.572401192999678,11,0.7793091993636071,22,0.38965459968180355,268435456,48,signals,61,406.55892848500025
6,aeqdsk_q95,8.87981861199978,11,0.8072562374545256,22,0.4036281187272628,268435456,48,signals,61,406.55892848500025
7,aeqdsk_q95,6.174741689000257,11,0.561340153545478,22,0.280670076772739,268435456,48,signals,61,406.55892848500025
8,aeqdsk_q95,6.055188777999774,11,0.5504717070908886,22,0.2752358535454443,268435456,48,signals,61,406.55892848500025
9,aeqdsk_q95,7.242091181999967,11,0.6583719256363607,22,0.32918596281818036,268435456,48,signals,61,406.55892848500025
10,aeqdsk_q95,9.628467442000328,11,0.8753152220000299,22,0.43765761100001493,268435456,48,signals,61,406.55892848500025
11,aeqdsk_q95,7.63920691300018,11,0.6944733557272891,22,0.34723667786364454,268435456,48,signals,61,406.55892848500025
12,aeqdsk_q95,6.579019680999863,11,0.5980926982727148,22,0.2990463491363574,268435456,48,signals,61,406.55892848500025
13,aeqdsk_q95,6.579260317999797,11,0.5981145743636179,22,0.29905728718180896,268435456,48,signals,61,406.55892848500025
14,aeqdsk_q95,6.472999072999755,11,0.5884544611817959,22,0.29422723059089795,268435456,48,signals,61,406.55892848500025
15,aeqdsk_q95,7.969816198999979,11,0.7245287453636344,22,0.3622643726818172,268435456,48,signals,61,406.55892848500025
16,aeqdsk_q95,8.809105739999723,11,0.8008277945454293,22,0.40041389727271465,268435456,48,signals,61,406.55892848500025
17,aeqdsk_q95,5.5330880480000815,11,0.5030080043636438,22,0.2515040021818219,268435456,48,signals,61,406.55892848500025
18,aeqdsk_q95,8.174557986999844,11,0.743141635181804,22,0.371570817590902,268435456,48,signals,61,406.55892848500025
19,aeqdsk_q95,5.4944149379998635,11,0.49949226709089667,22,0.24974613354544833,268435456,48,signals,61,406.55892848500025
20,aeqdsk_q95,6.75000645099999,11,0.6136369500909082,22,0.3068184750454541,268435456,48,signals,61,406.55892848500025
21,aeqdsk_q95,6.214343317999919,11,0.5649403016363563,22,0.28247015081817817,268435456,48,signals,61,406.55892848500025
22,aeqdsk_q95,7.326999587000046,11,0.6660908715454587,22,0.3330454357727293,268435456,48,signals,61,406.55892848500025
23,aeqdsk_q95,6.4822039880000375,11,0.5892912716363671,22,0.29464563581818354,268435456,48,signals,61,406.55892848500025
24,aeqdsk_q95,5.437263587999951,11,0.4942966898181773,22,0.24714834490908866,268435456,48,signals,61,406.55892848500025
25,aeqdsk_q95,9.948760178999692,11,0.9044327435454265,22,0.45221637177271323,268435456,48,signals,61,406.55892848500025
26,aeqdsk_q95,6.910823584999889,11,0.6282566895454444,22,0.3141283447727222,268435456,48,signals,61,406.55892848500025
27,aeqdsk_q95,5.631175512000027,11,0.511925046545457,22,0.2559625232727285,268435456,48,signals,61,406.55892848500025
28,aeqdsk_q95,9.872601305999979,11,0.8975092096363617,22,0.44875460481818086,268435456,48,signals,61,406.55892848500025
29,aeqdsk_q95,8.280587300999741,11,0.7527806637272492,22,0.3763903318636246,268435456,48,signals,61,406.55892848500025
30,aeqdsk_q95,5.844722533000095,11,0.5313384120909177,22,0.26566920604545885,268435456,48,signals,61,406.55892848500025
31,aeqdsk_q95,8.398076077000042,11,0.7634614615454584,22,0.3817307307727292,268435456,48,signals,61,406.55892848500025
32,aeqdsk_q95,6.559258091000174,11,0.5962961900909249,22,0.29814809504546247,268435456,48,signals,61,406.55892848500025
33,aeqdsk_q95,8.769984690000001,11,0.7972713354545455,22,0.39863566772727277,268435456,48,signals,61,406.55892848500025
34,aeqdsk_q95,5.915191486999902,11,0.5377446806363547,22,0.26887234031817736,268435456,48,signals,61,406.55892848500025
35,aeqdsk_q95,8.550300117000006,11,0.7773000106363642,22,0.3886500053181821,268435456,48,signals,61,406.55892848500025
36,aeqdsk_q95,6.863339601999996,11,0.6239399638181815,22,0.31196998190909075,268435456,48,signals,61,406.55892848500025
37,aeqdsk_q95,6.056483158999981,11,0.5505893780909074,22,0.2752946890454537,268435456,48,signals,61,406.55892848500025
38,aeqdsk_q95,7.787237301000005,11,0.7079306637272732,22,0.3539653318636366,268435456,48,signals,61,406.55892848500025
39,aeqdsk_q95,9.312389663999966,11,0.8465808785454514,22,0.4232904392727257,268435456,48,signals,61,406.55892848500025
40,aeqdsk_q95,8.718492996999885,11,0.792590272454535,22,0.3962951362272675,268435456,48,signals,61,406.55892848500025
41,aeqdsk_q95,5.872918076999667,11,0.5339016433636061,22,0.26695082168180306,268435456,48,signals,61,406.55892848500025
42,aeqdsk_q95,6.321153306999804,11,0.5746503006363458,22,0.2873251503181729,268435456,48,signals,61,406.55892848500025
43,aeqdsk_q95,5.229228835000413,11,0.4753844395454921,22,0.23769221977274604,268435456,48,signals,61,406.55892848500025
44,aeqdsk_q95,6.30974713400019,11,0.5736133758181992,22,0.2868066879090996,268435456,48,signals,61,406.55892848500025
45,aeqdsk_q95,6.660402962999797,11,0.6054911784545269,22,0.30274558922726347,268435456,48,signals,61,406.55892848500025
46,aeqdsk_q95,2.16190307900024,5,0.43238061580004794,10,0.21619030790002397,268435456,48,signals,61,406.55892848500025
1,aeqdsk_qstar,5.966973250000137,11,0.5424521136363761,22,0.27122605681818807,268435456,48,signals,61,406.55892848500025
2,aeqdsk_qstar,8.122834063000028,11,0.7384394602727298,22,0.3692197301363649,268435456,48,signals,61,406.55892848500025
3,aeqdsk_qstar,8.802423151000312,11,0.8002202864545738,22,0.4001101432272869,268435456,48,signals,61,406.55892848500025
4,aeqdsk_qstar,6.8119632180000735,11,0.6192693834545522,22,0.3096346917272761,268435456,48,signals,61,406.55892848500025
5,aeqdsk_qstar,5.42051026099989,11,0.4927736600908991,22,0.24638683004544956,268435456,48,signals,61,406.55892848500025
6,aeqdsk_qstar,8.450771467999857,11,0.7682519516363506,22,0.3841259758181753,268435456,48,signals,61,406.55892848500025
7,aeqdsk_qstar,7.006738958000369,11,0.6369762689091245,22,0.31848813445456226,268435456,48,signals,61,406.55892848500025
8,aeqdsk_qstar,7.3004829589999645,11,0.6636802689999968,22,0.3318401344999984,268435456,48,signals,61,406.55892848500025
9,aeqdsk_qstar,6.746681935000197,11,0.6133347213636543,22,0.30666736068182715,268435456,48,signals,61,406.55892848500025
10,aeqdsk_qstar,7.137740701999974,11,0.648885518363634,22,0.324442759181817,268435456,48,signals,61,406.55892848500025
11,aeqdsk_qstar,7.881934643000022,11,0.7165395130000021,22,0.35826975650000104,268435456,48,signals,61,406.55892848500025
12,aeqdsk_qstar,7.119529912999951,11,0.6472299920909047,22,0.32361499604545235,268435456,48,signals,61,406.55892848500025
13,aeqdsk_qstar,8.91986900799975,11,0.8108971825454319,22,0.40544859127271593,268435456,48,signals,61,406.55892848500025
14,aeqdsk_qstar,5.574229067000033,11,0.506748097000003,22,0.2533740485000015,268435456,48,signals,61,406.55892848500025
15,aeqdsk_qstar,9.608227405999969,11,0.87347521872727,22,0.436737609363635,268435456,48,signals,61,406.55892848500025
16,aeqdsk_qstar,6.394471788000374,11,0.581315617090943,22,0.2906578085454715,268435456,48,signals,61,406.55892848500025
17,aeqdsk_qstar,6.682941645000028,11,0.6075401495454571,22,0.30377007477272855,268435456,48,signals,61,406.55892848500025
18,aeqdsk_qstar,7.053126183000131,11,0.6411932893636483,22,0.32059664468182414,268435456,48,signals,61,406.55892848500025
19,aeqdsk_qstar,11.04695854800002,11,1.0042689589090927,22,0.5021344794545464,268435456,48,signals,61,406.55892848500025
20,aeqdsk_qstar,6.278677425000296,11,0.5707888568182088,22,0.2853944284091044,268435456,48,signals,61,406.55892848500025
21,aeqdsk_qstar,5.0644086649999736,11,0.46040078772727033,22,0.23020039386363517,268435456,48,signals,61,406.55892848500025
22,aeqdsk_qstar,6.1170544540000265,11,0.5560958594545479,22,0.27804792972727393,268435456,48,signals,61,406.55892848500025
23,aeqdsk_qstar,7.056675369999994,11,0.6415159427272722,22,0.3207579713636361,268435456,48,signals,61,406.55892848500025
24,aeqdsk_qstar,6.706579945000158,11,0.6096890859091052,22,0.3048445429545526,268435456,48,signals,61,406.55892848500025
25,aeqdsk_qstar,6.775167324999984,11,0.6159243022727258,22,0.3079621511363629,268435456,48,signals,61,406.55892848500025
26,aeqdsk_qstar,5.817163456000344,11,0.5288330414545768,22,0.2644165207272884,268435456,48,signals,61,406.55892848500025
27,aeqdsk_qstar,5.503441965000093,11,0.5003129059090994,22,0.2501564529545497,268435456,48,signals,61,406.55892848500025
28,aeqdsk_qstar,6.71841447099996,11,0.6107649519090873,22,0.30538247595454365,268435456,48,signals,61,406.55892848500025
29,aeqdsk_qstar,6.631209778000084,11,0.6028372525454622,22,0.3014186262727311,268435456,48,signals,61,406.55892848500025
30,aeqdsk_qstar,5.619872200000373,11,0.5108974727273066,22,0.2554487363636533,268435456,48,signals,61,406.55892848500025
31,aeqdsk_qstar,6.02752608999981,11,0.54795691727271,22,0.273978458636355,268435456,48,signals,61,406.55892848500025
32,aeqdsk_qstar,6.465714586000104,11,0.5877922350909185,22,0.29389611754545925,268435456,48,signals,61,406.55892848500025
33,aeqdsk_qstar,6.031493282000156,11,0.5483175710909233,22,0.27415878554546164,268435456,48,signals,61,406.55892848500025
34,aeqdsk_qstar,6.451754187000006,11,0.5865231079090915,22,0.29326155395454573,268435456,48,signals,61,406.55892848500025
35,aeqdsk_qstar,7.033206714000244,11,0.6393824285454767,22,0.31969121427273833,268435456,48,signals,61,406.55892848500025
36,aeqdsk_qstar,8.365974542000004,11,0.7605431401818185,22,0.38027157009090923,268435456,48,signals,61,406.55892848500025
37,aeqdsk_qstar,6.8840093230001,11,0.6258190293636455,22,0.31290951468182276,268435456,48,signals,61,406.55892848500025
38,aeqdsk_qstar,7.583917079999992,11,0.6894470072727266,22,0.3447235036363633,268435456,48,signals,61,406.55892848500025
39,aeqdsk_qstar,9.26743433699994,11,0.8424940306363582,22,0.4212470153181791,268435456,48,signals,61,406.55892848500025
40,aeqdsk_qstar,6.501717627999824,11,0.5910652389090749,22,0.29553261945453746,268435456,48,signals,61,406.55892848500025
41,aeqdsk_qstar,4.968827890000284,11,0.4517116263636622,22,0.2258558131818311,268435456,48,signals,61,406.55892848500025
42,aeqdsk_qstar,5.452362053999877,11,0.4956692776363525,22,0.24783463881817624,268435456,48,signals,61,406.55892848500025
43,aeqdsk_qstar,7.78935882199994,11,0.7081235292727218,22,0.3540617646363609,268435456,48,signals,61,406.55892848500025
44,aeqdsk_qstar,6.405085635999967,11,0.5822805123636333,22,0.29114025618181666,268435456,48,signals,61,406.55892848500025
45,aeqdsk_qstar,6.402673950999997,11,0.582061268272727,22,0.2910306341363635,268435456,48,signals,61,406.55892848500025
46,aeqdsk_qstar,2.900461804000315,5,0.580092360800063,10,0.2900461804000315,268435456,48,signals,61,406.55892848500025
1,aeqdsk_rmagx,5.901843202999771,11,0.5365312002727065,22,0.26826560013635325,268435456,48,signals,61,406.55892848500025
2,aeqdsk_rmagx,7.80419326800029,11,0.7094721152727537,22,0.35473605763637683,268435456,48,signals,61,406.55892848500025
3,aeqdsk_rmagx,4.676361373999953,11,0.425123761272723,22,0.2125618806363615,268435456,48,signals,61,406.55892848500025
4,aeqdsk_rmagx,9.125859506000324,11,0.829623591454575,22,0.4148117957272875,268435456,48,signals,61,406.55892848500025
5,aeqdsk_rmagx,8.396226659000149,11,0.7632933326363772,22,0.3816466663181886,268435456,48,signals,61,406.55892848500025
6,aeqdsk_rmagx,7.51305511099963,11,0.6830050100908754,22,0.3415025050454377,268435456,48,signals,61,406.55892848500025
7,aeqdsk_rmagx,7.17996397700017,11,0.6527239979091064,22,0.3263619989545532,268435456,48,signals,61,406.55892848500025
8,aeqdsk_rmagx,6.310693588000049,11,0.5736994170909135,22,0.28684970854545677,268435456,48,signals,61,406.55892848500025
9,aeqdsk_rmagx,6.388067037999917,11,0.5807333670909016,22,0.2903666835454508,268435456,48,signals,61,406.55892848500025
10,aeqdsk_rmagx,5.450564978999864,11,0.4955059071818058,22,0.2477529535909029,268435456,48,signals,61,406.55892848500025
11,aeqdsk_rmagx,5.309514341000067,11,0.482683121909097,22,0.2413415609545485,268435456,48,signals,61,406.55892848500025
12,aeqdsk_rmagx,7.289881497999886,11,0.6627164998181715,22,0.33135824990908574,268435456,48,signals,61,406.55892848500025
13,aeqdsk_rmagx,9.529723702999945,11,0.8663385184545405,22,0.43316925922727023,268435456,48,signals,61,406.55892848500025
14,aeqdsk_rmagx,5.765007059999789,11,0.5240915509090717,22,0.26204577545453583,268435456,48,signals,61,406.55892848500025
15,aeqdsk_rmagx,5.540101621999838,11,0.5036456019999853,22,0.25182280099999266,268435456,48,signals,61,406.55892848500025
16,aeqdsk_rmagx,6.157656477999808,11,0.5597869525454371,22,0.27989347627271854,268435456,48,signals,61,406.55892848500025
17,aeqdsk_rmagx,5.9230934629999865,11,0.5384630420909079,22,0.26923152104545395,268435456,48,signals,61,406.55892848500025
18,aeqdsk_rmagx,5.160890312999982,11,0.46917184663636197,22,0.23458592331818098,268435456,48,signals,61,406.55892848500025
19,aeqdsk_rmagx,8.746110052999938,11,0.7951009139090853,22,0.39755045695454266,268435456,48,signals,61,406.55892848500025
20,aeqdsk_rmagx,6.31275868099965,11,0.5738871528181501,22,0.28694357640907503,268435456,48,signals,61,406.55892848500025
21,aeqdsk_rmagx,7.944945979000295,11,0.722267816272754,22,0.361133908136377,268435456,48,signals,61,406.55892848500025
22,aeqdsk_rmagx,7.391873059999853,11,0.6719884599999866,22,0.3359942299999933,268435456,48,signals,61,406.55892848500025
23,aeqdsk_rmagx,6.2345695039998645,11,0.5667790458181695,22,0.28338952290908476,268435456,48,signals,61,406.55892848500025
24,aeqdsk_rmagx,5.8034911640002065,11,0.5275901058182005,22,0.26379505290910027,268435456,48,signals,61,406.55892848500025
25,aeqdsk_rmagx,5.555372698000156,11,0.5050338816363777,22,0.2525169408181889,268435456,48,signals,61,406.55892848500025
26,aeqdsk_rmagx,10.131485183000223,11,0.9210441075454748,22,0.4605220537727374,268435456,48,signals,61,406.55892848500025
27,aeqdsk_rmagx,5.068357660999936,11,0.4607597873636306,22,0.2303798936818153,268435456,48,signals,61,406.55892848500025
28,aeqdsk_rmagx,8.978822508000121,11,0.8162565916363747,22,0.4081282958181873,268435456,48,signals,61,406.55892848500025
29,aeqdsk_rmagx,6.849623944000086,11,0.6226930858181897,22,0.31134654290909486,268435456,48,signals,61,406.55892848500025
30,aeqdsk_rmagx,7.613641775999895,11,0.6921492523636268,22,0.3460746261818134,268435456,48,signals,61,406.55892848500025
31,aeqdsk_rmagx,8.62143081000022,11,0.7837664372727473,22,0.39188321863637365,268435456,48,signals,61,406.55892848500025
32,aeqdsk_rmagx,7.937326061000022,11,0.7215750964545474,22,0.3607875482272737,268435456,48,signals,61,406.55892848500025
33,aeqdsk_rmagx,6.628667014000257,11,0.6026060921818416,22,0.3013030460909208,268435456,48,signals,61,406.55892848500025
34,aeqdsk_rmagx,6.9910477980001815,11,0.6355497998181984,22,0.3177748999090992,268435456,48,signals,61,406.55892848500025
35,aeqdsk_rmagx,6.709180716999981,11,0.609925519727271,22,0.3049627598636355,268435456,48,signals,61,406.55892848500025
36,aeqdsk_rmagx,5.28698995600007,11,0.4806354505454609,22,0.24031772527273046,268435456,48,signals,61,406.55892848500025
37,aeqdsk_rmagx,8.484256426999764,11,0.7712960388181603,22,0.38564801940908017,268435456,48,signals,61,406.55892848500025
38,aeqdsk_rmagx,9.510016790999998,11,0.8645469809999998,22,0.4322734904999999,268435456,48,signals,61,406.55892848500025
39,aeqdsk_rmagx,6.071395144999769,11,0.5519450131817972,22,0.2759725065908986,268435456,48,signals,61,406.55892848500025
40,aeqdsk_rmagx,6.153593561999969,11,0.5594175965454518,22,0.2797087982727259,268435456,48,signals,61,406.55892848500025
41,aeqdsk_rmagx,4.89254857800006,11,0.4447771434545509,22,0.22238857172727544,268435456,48,signals,61,406.55892848500025
42,aeqdsk_rmagx,7.384802487000343,11,0.6713456806363948,22,0.3356728403181974,268435456,48,signals,61,406.55892848500025
43,aeqdsk_rmagx,7.054245953000191,11,0.641295086636381,22,0.3206475433181905,268435456,48,signals,61,406.55892848500025
44,aeqdsk_rmagx,7.786416134999854,11,0.707856012272714,22,0.353928006136357,268435456,48,signals,61,406.55892848500025
45,aeqdsk_rmagx,7.265857569000218,11,0.6605325062727471,22,0.33026625313637353,268435456,48,signals,61,406.55892848500025
46,aeqdsk_rmagx,2.8294087829999626,5,0.5658817565999925,10,0.28294087829999626,268435456,48,signals,61,406.55892848500025
1,aeqdsk_ssep,8.059964377999677,11,0.732724034363607,22,0.3663620171818035,268435456,48,signals,61,406.55892848500025
2,aeqdsk_ssep,6.721994007000376,11,0.6110903642727614,22,0.3055451821363807,268435456,48,signals,61,406.55892848500025
3,aeqdsk_ssep,4.901856364000196,11,0.4456233058181996,22,0.2228116529090998,268435456,48,signals,61,406.55892848500025
4,aeqdsk_ssep,7.629913622000004,11,0.6936285110909094,22,0.3468142555454547,268435456,48,signals,61,406.55892848500025
5,aeqdsk_ssep,7.748960213999908,11,0.7044509285454462,22,0.3522254642727231,268435456,48,signals,61,406.55892848500025
6,aeqdsk_ssep,8.092603613999927,11,0.735691237636357,22,0.3678456188181785,268435456,48,signals,61,406.55892848500025
7,aeqdsk_ssep,5.974641565000184,11,0.5431492331818348,22,0.2715746165909174,268435456,48,signals,61,406.55892848500025
8,aeqdsk_ssep,5.718081534000248,11,0.5198255940000226,22,0.2599127970000113,268435456,48,signals,61,406.55892848500025
9,aeqdsk_ssep,8.145454364000216,11,0.7404958512727469,22,0.37024792563637343,268435456,48,signals,61,406.55892848500025
10,aeqdsk_ssep,9.591451174999747,11,0.8719501068181589,22,0.43597505340907944,268435456,48,signals,61,406.55892848500025
11,aeqdsk_ssep,7.29931844299972,11,0.6635744039090654,22,0.3317872019545327,268435456,48,signals,61,406.55892848500025
12,aeqdsk_ssep,5.519695961000252,11,0.5017905419091139,22,0.25089527095455694,268435456,48,signals,61,406.55892848500025
13,aeqdsk_ssep,6.140880954000295,11,0.5582619049091178,22,0.2791309524545589,268435456,48,signals,61,406.55892848500025
14,aeqdsk_ssep,7.531081411000287,11,0.6846437646363897,22,0.3423218823181948,268435456,48,signals,61,406.55892848500025
15,aeqdsk_ssep,6.304310292000082,11,0.5731191174545529,22,0.28655955872727645,268435456,48,signals,61,406.55892848500025
16,aeqdsk_ssep,6.720017227999961,11,0.6109106570909055,22,0.30545532854545276,268435456,48,signals,61,406.55892848500025
17,aeqdsk_ssep,6.952084751000257,11,0.632007704636387,22,0.3160038523181935,268435456,48,signals,61,406.55892848500025
18,aeqdsk_ssep,7.452148681999915,11,0.6774680619999923,22,0.33873403099999616,268435456,48,signals,61,406.55892848500025
19,aeqdsk_ssep,6.628268026000114,11,0.6025698205454649,22,0.30128491027273246,268435456,48,signals,61,406.55892848500025
20,aeqdsk_ssep,6.8478596999998445,11,0.6225326999999858,22,0.3112663499999929,268435456,48,signals,61,406.55892848500025
21,aeqdsk_ssep,6.796595302999776,11,0.6178723002727069,22,0.30893615013635345,268435456,48,signals,61,406.55892848500025
22,aeqdsk_ssep,6.061412594000103,11,0.551037508545464,22,0.275518754272732,268435456,48,signals,61,406.55892848500025
23,aeqdsk_ssep,7.445911159999923,11,0.6769010145454476,22,0.3384505072727238,268435456,48,signals,61,406.55892848500025
24,aeqdsk_ssep,6.694498770000337,11,0.6085907972727579,22,0.30429539863637894,268435456,48,signals,61,406.55892848500025
25,aeqdsk_ssep,5.842914788000144,11,0.5311740716363768,22,0.2655870358181884,268435456,48,signals,61,406.55892848500025
26,aeqdsk_ssep,5.187283221000143,11,0.47157120190910395,22,0.23578560095455198,268435456,48,signals,61,406.55892848500025
27,aeqdsk_ssep,8.632607857000039,11,0.784782532454549,22,0.3923912662272745,268435456,48,signals,61,406.55892848500025
28,aeqdsk_ssep,6.05033335600001,11,0.55003030509091,22,0.275015152545455,268435456,48,signals,61,406.55892848500025
29,aeqdsk_ssep,6.107752143000198,11,0.5552501948181998,22,0.2776250974090999,268435456,48,signals,61,406.55892848500025
30,aeqdsk_ssep,7.77419700099972,11,0.7067451819090654,22,0.3533725909545327,268435456,48,signals,61,406.55892848500025
31,aeqdsk_ssep,6.385117023000021,11,0.5804651839090927,22,0.29023259195454637,268435456,48,signals,61,406.55892848500025
32,aeqdsk_ssep,7.874416130999634,11,0.7158560119090577,22,0.35792800595452884,268435456,48,signals,61,406.55892848500025
33,aeqdsk_ssep,4.627487504999863,11,0.42068068227271477,22,0.21034034113635738,268435456,48,signals,61,406.55892848500025
34,aeqdsk_ssep,8.475034810000125,11,0.7704577100000113,22,0.38522885500000564,268435456,48,signals,61,406.55892848500025
35,aeqdsk_ssep,5.95253571100011,11,0.541139610090919,22,0.2705698050454595,268435456,48,signals,61,406.55892848500025
36,aeqdsk_ssep,9.026606720000018,11,0.8206006109090925,22,0.41030030545454627,268435456,48,signals,61,406.55892848500025
37,aeqdsk_ssep,5.9848966150002525,11,0.5440815104545684,22,0.2720407552272842,268435456,48,signals,61,406.55892848500025
38,aeqdsk_ssep,6.085788641000363,11,0.5532535128182148,22,0.2766267564091074,268435456,48,signals,61,406.55892848500025
39,aeqdsk_ssep,8.703194336000251,11,0.791199485090932,22,0.395599742545466,268435456,48,signals,61,406.55892848500025
40,aeqdsk_ssep,7.624572188999991,11,0.6931429262727264,22,0.3465714631363632,268435456,48,signals,61,406.55892848500025
41,aeqdsk_ssep,5.451432248999936,11,0.4955847499090851,22,0.24779237495454254,268435456,48,signals,61,406.55892848500025
42,aeqdsk_ssep,6.50508820999994,11,0.59137165545454,22,0.29568582772727,268435456,48,signals,61,406.55892848500025
43,aeqdsk_ssep,6.863619668999945,11,0.6239654244545405,22,0.31198271222727025,268435456,48,signals,61,406.55892848500025
44,aeqdsk_ssep,8.088877950000096,11,0.7353525409090996,22,0.3676762704545498,268435456,48,signals,61,406.55892848500025
45,aeqdsk_ssep,4.68849268699978,11,0.4262266079090709,22,0.21311330395453545,268435456,48,signals,61,406.55892848500025
46,aeqdsk_ssep,4.957650480999746,5,0.9915300961999491,10,0.49576504809997457,268435456,48,signals,61,406.55892848500025
